release,addedLOC,deletedLOC,churnLOC,entropy,changeAge,changedFiles,contributors,developerExp,maxPreviousBug,maxPreviousCrossLangBug,crossLang
0,2.75,2.75,5.5,2.02070974309643,570.25,4,2.75,86,0,0,False
0,2.5,0.75,3.25,2.3041990929608,16.75,4,1.75,85,0,0,False
0,1,1,2,0,3,1,2,108,0,0,False
0,4,5,9,0,2,1,1,107,0,0,False
0,3,3,6,1.08496250072116,13.5,2,2,106,0,0,False
0,5,2,7,0,54,1,5,105,0,0,False
0,2,0,2,0,1,1,2,713,0,0,False
0,4,0.5,4.5,1.66992500144231,18,2,7,966,0,0,False
0,1.5,0.25,1.75,2.0573549220576,126.5,4,7.75,712,0,0,False
0,10.5,1,11.5,1.39959819933522,55,2,2,1931,0,0,False
0,1,3,4,0,0,1,0,1930,0,0,False
0,22.9285714285714,4.64285714285714,27.5714285714286,4.42476709080495,62.5714285714286,14,4,84,0,0,False
0,5,2.53125,7.53125,6.51712188643103,0.09375,32,0.03125,83,0,0,False
0,4.66666666666667,0.666666666666667,5.33333333333333,2.0642150259808,15,3,2,82,0,0,False
0,8,5,13,0,30,1,8,104,0,0,False
0,2,0,2,0,19,1,9,103,0,0,False
0,0.428571428571429,0.428571428571429,0.857142857142857,3.80064464419643,10.8571428571429,21,0.571428571428571,102,0,0,False
0,3.5,2,5.5,1.00598632083304,18.5,2,1,101,0,0,False
0,6,1,7,0,20,1,1,100,0,0,False
0,4.57142857142857,1.57142857142857,6.14285714285714,3.16715315595681,132.714285714286,7,0.857142857142857,99,0,0,False
0,6.8,3.4,10.2,3.08381250033909,137.2,5,15.8,961,1180,0,False
0,9,0,9,0,98,1,43,960,0,0,False
0,1,0,1,0,4,1,2,965,0,0,False
1,20.8571428571429,6.52380952380952,27.3809523809524,5.8503455405615,13.6190476190476,21,2.23809523809524,13,0,0,False
0,3,3.5,6.5,1.00428100675171,689,2,2,964,0,0,False
0,26.3333333333333,8.33333333333333,34.6666666666667,3.24136954134491,256.333333333333,3,23.6666666666667,959,1179,0,False
0,0,6,6,0,0,1,1,957,0,0,False
0,10.625,2.125,12.75,3.91710035675738,9.375,8,0.5,98,0,0,False
0,4,4,8,0,0,1,0,97,0,0,False
0,4,4,8,0,25,1,1,956,0,0,False
0,9,3.42857142857143,12.4285714285714,3.46133900107717,14.5714285714286,7,1.42857142857143,963,0,0,False
0,3,0,3,0,26,1,2,711,8,0,False
0,1,1,2,0,13,1,1,962,0,0,False
0,4,0.75,4.75,2.22872361418088,27.5,4,16,958,1178,0,False
0,1,1,2,0,5,1,1,955,0,0,False
0,7.90909090909091,0.454545454545455,8.36363636363636,3.97151700775008,4.72727272727273,11,1.09090909090909,81,0,0,False
0,13.4,11.6,25,2.65853484152446,6.2,5,0.8,80,0,0,False
0,3,3,6,0,95,1,1,710,0,0,False
0,8,8,16,1.20751874963942,1056,2,3.5,961,0,0,False
0,5,4.5,9.5,2.36024081709777,0.5,4,1.5,960,0,0,False
0,9,4.5,13.5,1.00896095399863,3,2,1,959,0,0,False
0,3,1,4,0,479,1,1,954,0,0,False
0,10,3.5,13.5,1.00099018206412,1,2,2,953,0,0,False
0,2,1,3,0,1,1,2,709,0,0,False
0,6,3,9,1.42399845327748,0.5,2,2,708,5,0,False
0,8,0.5,8.5,1.63401754344608,13,2,2,707,4,0,False
0,1,1,2,0,167,1,9,96,0,0,False
0,1,1,2,1,0.5,2,10,957,0,0,False
0,11.1333333333333,4.46666666666667,15.6,5.08856556909942,233.2,15,6.73333333333333,956,1177,0,False
0,0,1,1,0,0,1,0,952,0,0,False
0,2,1,3,0,0,1,6,706,0,0,False
0,21,9,30,0,47,1,6,705,0,0,False
0,1,0,1,1,29,2,1,958,0,0,False
0,2.66666666666667,0.666666666666667,3.33333333333333,1.6552614282207,4.66666666666667,3,1,951,0,0,False
0,3,3,6,1.42399845327748,412.5,2,5,95,0,0,False
0,2,0,2,0,110,1,1,94,0,0,False
0,5.4,1.8,7.2,2.58615235398739,52.8,5,7.8,79,0,0,False
0,87,0,87,0,0,1,1,78,0,0,False
0,12.5833333333333,4.41666666666667,17,5.78607246496122,49.7083333333333,24,1,77,12,0,False
0,133.3125,0,133.3125,5.01233819867655,11.5625,16,2.625,76,564,0,False
0,2,2,4,0,-13,1,3,402,0,0,False
0,22,14,36,0,0,1,10,950,0,0,False
0,2,2,4,0,0,1,0,949,0,0,False
0,1,1,2,0,0,1,0,948,0,0,False
0,2,1,3,0,61,1,9,947,0,0,False
0,1,5,6,3.20889662855208,35.1111111111111,9,1.77777777777778,946,0,0,False
0,35,29,64,2.52290184480656,1725,2,3,955,0,0,False
0,5,0.5,5.5,1.0557541576085,0,2,0,954,0,0,False
0,25.75,8,33.75,3.14761073171834,885.75,4,17.25,953,1176,0,False
0,11.4166666666667,3.33333333333333,14.75,5.18330158965226,120.5,12,5.58333333333333,75,0,0,False
0,2,0,2,0,4,1,1,704,0,0,False
0,3,1,4,0,0,1,0,401,0,0,False
0,18,13,31,0,212,1,2,400,0,0,False
0,0,20.25,20.25,4.37616908423921,92.125,8,2.625,399,0,0,False
0,0,660.5,660.5,2.63843577911037,153.5,2,3,398,0,0,False
0,1,0,1,1,11,2,1,397,0,0,False
0,2,0,2,0,205,1,1,396,0,0,False
0,1,0,1,0,130,1,14,957,0,0,False
0,2,1,3,0,180,1,2,956,0,0,False
0,21.4,29,50.4,3.01826541141075,174.2,5,4.8,395,0,0,False
0,80,21,101,4.09658199695457,88.5,4,3.75,394,51,0,False
0,1,0,1,0,34,1,4,676,0,0,False
0,2,1.66666666666667,3.66666666666667,1.85697997795143,235.333333333333,3,4.66666666666667,675,0,0,False
0,13.6666666666667,0.333333333333333,14,2.57524705216798,230.333333333333,3,4.66666666666667,674,87,0,False
0,5.4,5,10.4,2.70156903076932,80.6,5,5,673,0,0,False
0,2,0.5,2.5,1.32192809488736,0,2,0.5,672,2,0,False
1,27.1,3.2,30.3,4.64831513237025,445.5,10,6.9,671,117,0,False
0,9,8,17,3.12198032637057,369.8,5,7.6,670,0,0,False
0,27,0,27,0,0,1,0,669,0,0,False
0,1,1,2,0,4,1,1,668,0,0,False
0,3.66666666666667,2.66666666666667,6.33333333333333,3.09677908084217,190.833333333333,6,2,393,0,0,False
0,0.666666666666667,15.3333333333333,16,1.69622116645343,66,3,1,392,0,0,False
0,10.8888888888889,7.88888888888889,18.7777777777778,4.2556607827132,203.666666666667,9,6.55555555555556,391,185,0,False
0,5,1,6,0,70,1,3,390,0,0,False
0,14.25,7.125,21.375,3.78567279730629,94.125,8,2.125,389,15,0,False
0,27,0,27,1,6.5,2,5.5,667,0,0,False
0,8.25,0.75,9,2.68283319354614,60.75,4,9.75,666,0,0,False
0,1,0,1,0,0,1,0,665,0,0,False
0,1,0,1,0,263,1,3,85,0,0,False
0,32.625,27.375,60,5.70578068910693,276.625,8,3.875,84,0,0,False
0,1,0,1,0,325,1,6,664,0,0,False
0,7,7,14,0,17,1,1,663,0,0,False
0,4.5,2,6.5,1.03947567069741,113,2,6.5,662,0,0,False
0,2.66666666666667,5,7.66666666666667,1.58777698203781,124.666666666667,3,5.66666666666667,661,0,0,False
0,5.07692307692308,0.230769230769231,5.30769230769231,3.85799222581558,166.384615384615,13,6.69230769230769,660,0,0,False
0,7,7,14,0,23,1,3,83,0,0,False
0,12,6,18,2.55615758344866,49.6666666666667,3,3,388,0,0,False
0,1,0,1,0,218,1,5,0,0,0,False
0,1,1,2,0,2,1,5,659,0,0,False
0,5,4.90909090909091,9.90909090909091,4.96043199346724,133.136363636364,22,1.54545454545455,387,14,0,False
0,10.5,6,16.5,2.58825386186588,625.75,4,5.5,658,0,0,False
0,5.72727272727273,5.54545454545455,11.2727272727273,3.98818549533556,412.727272727273,11,8.45454545454546,657,0,0,False
0,1,1,2,0,0,1,0,82,0,0,False
0,5,2.5,7.5,1.02944684452678,153.5,2,2,386,0,0,False
0,22,20.5,42.5,2.43813368346808,0,2,0,385,0,0,False
0,4,3,7,0,15,1,6,656,0,0,False
0,14,2,16,1.69770313479716,157.333333333333,3,5.66666666666667,655,0,0,False
0,11.3333333333333,2.66666666666667,14,2.00991578113135,5,3,3.33333333333333,81,0,0,False
0,1.5,1.5,3,1.08496250072116,4,2,5.5,654,0,0,False
0,46,0,46,2.23025410672093,197.333333333333,3,6,653,0,0,False
0,6.25,1,7.25,4.39370030541931,368.125,8,2.75,652,0,0,False
0,12.5,13.6666666666667,26.1666666666667,4.6590282548643,213.416666666667,12,0.833333333333333,384,0,0,False
0,104.357142857143,50.8571428571429,155.214285714286,4.84513465301273,179.5,14,0.642857142857143,383,10,0,False
0,16.3333333333333,5.66666666666667,22,1.88044308724856,95.3333333333333,3,3.33333333333333,945,0,0,False
0,22.5,3,25.5,4.98611990121212,140.75,8,4,80,0,0,False
0,9.25,2.75,12,3.35187273116587,249.375,8,7,79,0,0,False
0,51.4545454545455,7.63636363636364,59.0909090909091,5.37794542190728,353,11,4.27272727272727,78,128,0,False
0,80,0,80,1.48571542390161,48,2,4.5,77,0,0,False
0,133.6,0,133.6,3.23939061669685,2.8,5,1.4,76,60,0,False
0,12.5,3.5,16,2.04655470219574,852,2,1,75,0,0,False
0,17,0,17,0,7,1,6,651,0,0,False
0,6,5.71428571428571,11.7142857142857,3.12768582162179,457.857142857143,7,6.14285714285714,650,0,0,False
0,2.875,3.75,6.625,3.46276924001204,342.625,8,6.875,649,0,0,False
0,12.5,14.375,26.875,3.95138307008134,478.75,8,6,648,116,0,False
0,13.5,8,21.5,2.12836499362693,333.75,4,4,647,0,0,False
0,81,0,81,0,14,1,6,646,0,0,False
0,3,0.285714285714286,3.28571428571429,3.43999588452542,362.142857142857,7,2.71428571428571,645,0,0,False
0,21.5,13.5,35,1.25183926586323,301,2,4.5,644,0,0,False
0,0.441176470588235,0,0.441176470588235,3.67380787491423,398.735294117647,34,8.5,643,0,0,False
0,4,2,6,1,180,2,10,642,0,0,False
0,0,2,2,0,5,1,5,641,0,0,False
0,47.5,4,51.5,1.50333942006031,639,2,9,74,0,0,False
0,0.75,0,0.75,1.18872187554087,250.75,4,0.5,73,0,0,False
0,1,1,2,0,17,1,44,650,0,0,False
0,34,29.5,63.5,1.25233926715078,305,2,4.5,640,0,0,False
0,8.5,7,15.5,1.01901395059517,305,2,4.5,639,0,0,False
0,1,1,2,0,0,1,5,638,86,0,False
0,1,1,2,0,1,1,5,637,85,0,False
0,31,15.5,46.5,1.13951800034707,305.5,2,4.5,636,84,0,False
0,1,1,2,0,109,1,10,74,0,0,False
0,2,0,2,0,120,1,2,1,0,0,False
0,18.258064516129,18.4516129032258,36.7096774193548,7.09053272359207,17,31,2.12903225806452,944,563,13,True
0,0,17,17,3.53092745158195,129.6,5,9,943,0,0,False
0,82.9230769230769,4.96153846153846,87.8846153846154,7.761676696935,177.576923076923,26,5.76923076923077,942,562,0,False
0,25.2666666666667,7.13333333333333,32.4,4.69421098402466,44.3333333333333,15,5.8,941,506,0,False
0,15.741935483871,0,15.741935483871,4.96299540207901,5,31,18.9677419354839,940,0,0,False
0,24,0,24,0,12,1,18,939,0,0,False
0,37.25,2.80555555555556,40.0555555555556,6.00841134100984,83.6944444444444,36,3.08333333333333,938,1175,0,False
0,2.03846153846154,2.03846153846154,4.07692307692308,5.25104569718096,105.153846153846,26,5.34615384615385,937,0,0,False
0,4.23809523809524,5.71428571428571,9.95238095238095,4.93445316436782,422.857142857143,21,2.9047619047619,936,63,0,False
1,11.28,8.96,20.24,5.62162316796332,422.08,25,2,935,54,0,False
0,4.33333333333333,10.3333333333333,14.6666666666667,3.01878892034151,0,3,0,934,3,0,False
0,4.5,3.5,8,1.5963225389712,5.5,2,1,933,3,0,False
1,29.5,0,29.5,1.00519929828011,161,2,1,932,0,0,False
1,20.4615384615385,0.153846153846154,20.6153846153846,6.13594172999733,128.923076923077,13,3.46153846153846,931,0,0,False
1,54.5714285714286,0.428571428571429,55,5.65939741442822,473.857142857143,14,1.42857142857143,930,29,0,False
1,4.6,0.057142857142857,4.65714285714286,5.18506437781644,-7,35,20.5428571428571,929,0,0,False
1,4,1,5,0,-1,1,18,928,0,0,False
0,7.5,9.5,17,2.30655372779938,64.5,4,6.25,703,0,0,False
0,1,4,5,0,0,1,1,702,0,0,False
0,4,2,6,0,0,1,0,701,0,0,False
0,28.4,4.4,32.8,2.68902485987722,51.8,5,4.8,700,100,63,True
0,4.2,4.4,8.6,2.37691663500347,441.8,5,1.2,955,0,0,False
1,3.71428571428571,2,5.71428571428571,3.21989302093506,31.7142857142857,7,1,73,0,0,False
0,7.33333333333333,2,9.33333333333333,2.03337889042848,0.666666666666667,3,7,952,0,0,False
0,254.541666666667,254.041666666667,508.583333333333,8.58279434531819,517.166666666667,24,10.3333333333333,951,0,0,False
0,0,0,0.027777777777778,0,0,36,0,950,0,0,False
0,2,0.5,2.5,1.02944684452678,184,2,3,93,0,0,False
1,8,8,16,1.6343794869158,29,3,3,635,0,0,False
1,4,7,11,0,596,1,2,634,0,0,False
0,1,0,1,0,0,1,2,633,0,0,False
0,3,3,6,0,1073,1,1,632,0,0,False
0,5.33333333333333,3.33333333333333,8.66666666666667,2.54729584526199,248.333333333333,3,23.6666666666667,949,0,0,False
0,38.8888888888889,16.5555555555556,55.4444444444444,5.67434494743978,217.222222222222,9,3.88888888888889,382,0,0,False
0,42.1818181818182,1.63636363636364,43.8181818181818,5.36500407513472,317.818181818182,11,4.18181818181818,381,89,0,False
0,1,2,3,0,0,1,0,92,0,0,False
0,7.16666666666667,6.16666666666667,13.3333333333333,4.48953585541089,5.83333333333333,6,1.33333333333333,91,0,0,False
0,11.7666666666667,7.16666666666667,18.9333333333333,5.78176460488399,161.733333333333,30,5,72,0,0,False
0,3.85,27.65,31.5,6.58479257580418,315.1,20,4.35,90,0,0,False
0,15.1428571428571,10.7142857142857,25.8571428571429,3.83375835147595,16.5714285714286,7,0.714285714285714,89,11,0,False
0,17,17,34,0,6,1,2,88,0,0,False
0,1.4,7,8.4,3.4921546127131,4.6,10,3.6,87,0,0,False
0,16.3333333333333,13.6666666666667,30,3.82144401118859,26.3333333333333,3,4.33333333333333,631,0,0,False
0,14.5,5,19.5,1.90795846778051,258.5,2,1.5,630,0,0,False
0,8,1,9,0,0,1,0,948,0,0,False
0,2,1,3,1.42399845327748,781.5,2,12,947,165,0,False
0,6.25,6.5,12.75,2.89923605674153,859.25,4,6.5,946,164,0,False
0,19.6,0.6,20.2,2.92623180984104,148.4,5,14.2,945,1174,0,False
0,11.5,10.75,22.25,2.43231414689054,918.25,4,17.25,944,0,0,False
1,33.4,4.13333333333333,37.5333333333333,5.48291667792819,600.6,15,9.66666666666667,943,1173,0,False
1,192.972222222222,192.305555555556,385.277777777778,10.3703205827945,493.555555555556,36,8.13888888888889,942,0,0,False
1,0,0,0.041666666666667,0,0,24,0,941,0,0,False
0,1,1,2,0,0,1,13,954,0,0,False
0,42.6666666666667,0.666666666666667,43.3333333333333,1.59949611365649,127.333333333333,3,8,953,99,62,True
0,1,1,2,0,0,1,19,699,0,0,False
0,15,1.4,16.4,2.55509693564686,19,5,4.2,698,0,0,False
1,43,2,45,1.21840586638586,-3.5,2,2,629,0,0,False
0,3.75,3.75,7.5,2.20505186509412,535.25,4,2.25,380,0,0,False
0,1.5,2,3.5,2.3073549220576,174,4,4.5,628,0,0,False
0,43,0,43,0,241,1,6,627,0,0,False
0,3.66666666666667,0.666666666666667,4.33333333333333,2.11547721741994,352.666666666667,3,4,626,84,0,False
0,2,2,4,0,0,1,0,72,0,0,False
0,37,0,37,0,461,1,1,625,0,0,False
0,7.25,0.25,7.5,2.46816872006765,287,4,2.75,624,0,0,False
0,2,2,4,0,2,1,1,952,0,0,False
0,5.75,5.83333333333333,11.5833333333333,4.14347733152056,33.5833333333333,12,7.25,951,0,0,False
0,1.85714285714286,1.85714285714286,3.71428571428571,2.91588927580828,10,7,1.71428571428571,950,0,0,False
0,5,2,7,0,0,1,1,949,0,0,False
0,22.6666666666667,21,43.6666666666667,3.45405891499729,5,3,6.66666666666667,948,315,0,False
0,30.6,7.6,38.2,3.31364260600371,9.8,5,0.6,947,0,0,False
0,38.1666666666667,8.33333333333333,46.5,4.78116851303187,253.5,6,13.5,946,0,0,False
0,6,5,11,2.16310872276688,102,3,24.6666666666667,945,0,0,False
0,9.09090909090909,7.72727272727273,16.8181818181818,4.09435909381304,38,11,7.72727272727273,944,0,0,False
1,6.33333333333333,4.21212121212121,10.5454545454545,7.21729461877814,11.7272727272727,33,1.36363636363636,12,0,0,False
0,1,2,3,2.18872187554087,78.25,4,1.25,697,0,0,False
0,11.0833333333333,8.83333333333333,19.9166666666667,5.48151596668663,162.833333333333,12,1.75,696,142,0,False
0,3,0.333333333333333,3.33333333333333,1.59861976107326,0,3,0,71,0,0,False
0,2,1,3,0,8,1,7,649,0,0,False
0,1,1,2,0,0,1,1,1,0,0,False
0,1,0,1,0,0,1,0,0,0,0,False
0,2,3,5,0,0,1,0,86,0,0,False
0,14.3333333333333,1.33333333333333,15.6666666666667,1.68779633397502,0,3,1.33333333333333,70,0,0,False
0,8.5,0,8.5,2.63562411073594,38.5,4,0.75,69,0,0,False
1,3.5,2.5,6,1,510.5,2,7,940,0,0,False
1,2,1,3,1.97493750120193,456,3,2.33333333333333,939,0,0,False
1,0,3,3,0,0,1,0,85,0,0,False
1,5.625,6.375,12,3.47275840335678,192.125,8,3.125,84,20,0,False
1,33.3898305084746,22.7796610169492,56.1694915254237,5.93103417592717,92.8983050847458,59,23.7966101694915,11,0,0,False
1,426,129,555,2.40654489006818,8,2,14,83,0,0,False
1,5.25,5.25,10.5,3.82687217827163,172,8,3.75,1929,0,0,False
1,4,1,5,0,0,1,0,68,0,0,False
1,9,12,21,0,78,1,1,648,0,0,False
1,10.8,6.1,16.9,5.03357890096266,267.4,10,8.6,647,0,0,False
2,8,0,8,1.5963225389712,127,2,0.5,646,0,0,False
1,29,7.33333333333333,36.3333333333333,6.40223981668702,0.666666666666667,18,4.05555555555556,67,561,0,False
1,1,1,2,0,6,1,5,623,0,0,False
1,1,1,2,0,0,1,0,66,0,0,False
1,2,2,4,0,165,1,2,71,0,0,False
1,22.3333333333333,11,33.3333333333333,3.23827423704296,461,3,1.66666666666667,938,0,0,False
1,5,5,10,0,154,1,3,1928,0,0,False
1,4,4,8,0,145,1,5,1927,0,0,False
1,1.5,1.5,3,1.08496250072116,131,2,2.5,1926,0,0,False
2,0.5,1.5,2,1.20751874963942,75.5,2,2.5,1925,0,0,False
2,5,1,6,0,131,1,3,1924,0,0,False
2,5,4,9,0,-126,1,5,1923,0,0,False
2,7.66666666666667,4.33333333333333,12,1.91829583405449,144,3,3,1922,0,0,False
2,8.25,0.5,8.75,3.16478776816307,154.25,4,3,1921,0,0,False
2,6,5,11,0,0,1,3,1920,0,0,False
2,14,0.666666666666667,14.6666666666667,2.32155564229591,240,3,3,1919,0,0,False
2,8.33333333333333,7,15.3333333333333,2.06812121797507,180.333333333333,3,2.66666666666667,1918,0,0,False
2,12.2857142857143,37.1428571428571,49.4285714285714,4.06929356753233,145.571428571429,7,2.85714285714286,1917,0,0,False
1,24,10,34,0,102,1,4,10,0,0,False
1,3,0,3,0,0,1,1,9,0,0,False
1,1,2,3,0,0,1,0,8,2,0,False
1,8.5,2.5,11,1.0242492588456,97.5,2,2,7,0,0,False
1,1,1,2,0,0,1,0,6,0,0,False
1,6.75,2.5,9.25,3.45945336562895,15.25,4,1.5,5,0,0,False
1,3.66666666666667,0.333333333333333,4,2.05664166714744,0,3,0,4,0,0,False
1,4,0,4,0,0,1,0,3,2,0,False
1,1,1,2,5.78135971352466,88,55,23.5454545454545,645,0,0,False
1,1,1,2,0,15,1,13,644,0,0,False
1,28,28,56,0,3,1,10,643,0,0,False
1,28,28,56,0,39,1,44,642,0,0,False
1,2,4,6,0,6,1,17,927,0,0,False
1,66.5833333333333,0.25,66.8333333333333,5.19666633355375,15.9166666666667,12,2.58333333333333,73,0,0,False
2,17,23,40,0,12,1,1,641,0,0,False
2,133,0,133,0,0,1,0,640,0,0,False
2,35.5,20.5,56,1.0083286719768,-41.5,2,12,639,0,0,False
1,58.1875,9.5625,67.75,5.03061406328501,160.5,16,3.4375,72,0,0,False
1,0,1,1,0,3,1,2,71,0,0,False
1,16,1,17,0,0,1,0,82,0,0,False
1,0,154.285714285714,154.285714285714,7.50219162376105,963.428571428572,7,5.85714285714286,65,0,0,False
1,12.1666666666667,1.5,13.6666666666667,3.10022396249272,12.3333333333333,6,1.16666666666667,64,0,0,False
1,5,1,6,0,11,1,7,638,0,0,False
1,16,2,18,0,480,1,6,637,0,0,False
1,19,0.5,19.5,2.18067553604777,0,2,0,695,0,0,False
3,97.5625,0.125,97.6875,5.46180655201528,-32.5625,16,2.1875,265,0,0,False
1,16,8.08333333333333,24.0833333333333,4.57885409603057,238.916666666667,12,9.41666666666667,926,0,0,False
1,23.875,0,23.875,4.2074252712295,151.125,8,14.375,925,1172,0,False
1,73.8,13.8,87.6,4.00889182766367,430.6,5,11.4,924,46,0,False
1,1,1,2,0,0,1,5,622,0,0,False
1,4,4,8,0,14,1,5,621,0,0,False
1,14.5,4.125,18.625,3.54684382557442,50,8,1,70,0,0,False
1,2.5,5.5,8,2.04655470219574,59,2,5.5,937,0,0,False
1,7.4,5,12.4,3.38012336647019,231.6,5,8.6,936,0,0,False
1,1.125,0.875,2,3.41244503523236,2.25,8,1.5,694,71,0,False
1,1.33333333333333,0.333333333333333,1.66666666666667,1.6552614282207,145.666666666667,3,6.66666666666667,693,70,0,False
1,12.25,6.875,19.125,5.58161221701529,0.25,8,0.25,692,5,0,False
1,0,21.15625,21.15625,5.03340756487258,84.28125,32,18.46875,620,0,0,False
1,0,39,39,0,12,1,10,619,0,0,False
1,1,6,7,0,0,1,3,618,0,0,False
1,121.6,39.6,161.2,5.75946718099895,293,5,1.2,923,22,0,False
1,1,3,4,0,14,1,9,69,0,0,False
1,5,1,6,0,46,1,10,1916,0,0,False
1,1,0,1,0,0,1,21,943,0,0,False
1,3.5,2.5,6,1.08496250072116,635.5,2,12.5,942,0,0,False
2,113,0,113,0,-40,1,12,617,0,0,False
1,0,1,1,0,72,1,3,616,0,0,False
1,17.4444444444444,1.11111111111111,18.5555555555556,4.75468960184192,109.777777777778,9,15.8888888888889,615,0,0,False
1,1,2,3,1.08496250072116,14.5,2,10.5,614,0,0,False
1,2.5,0.5,3,1.08496250072116,29.5,2,6.5,613,0,0,False
1,12.6666666666667,1.33333333333333,14,2.17769869285385,1237.33333333333,3,2,612,0,0,False
1,958,958,1916,0,156,1,11,611,0,0,False
1,1,1,2,0,948,1,5,610,0,0,False
1,1.5,0,1.5,1.08496250072116,118.5,2,5.5,922,0,0,False
1,1,3,4,1.04655470219574,37.5,2,3.5,68,0,0,False
1,1.5,1,2.5,1.02944684452678,1,2,3,67,0,0,False
1,1,1,2,1,508,2,3.5,66,0,0,False
1,13.6,6.32,19.92,5.44236863472922,158.88,25,3.4,65,59,0,False
1,23.8333333333333,15.5,39.3333333333333,4.11202470653876,19.8333333333333,6,2.66666666666667,941,141,0,False
1,2,0,2,1,9,2,1.5,940,0,0,False
1,3.83333333333333,4.83333333333333,8.66666666666667,3.15665936108073,64.1666666666667,6,1.5,379,11,0,False
1,9.8,1.8,11.6,2.87519742262707,16.4,5,2.4,378,0,0,False
1,19.3333333333333,1,20.3333333333333,3.64474367252036,3.66666666666667,3,1.33333333333333,939,3,0,False
1,39.5714285714286,37.5714285714286,77.1428571428571,5.5036494836765,117.285714285714,7,15.8571428571429,935,0,0,False
1,11.5,9.5,21,1.18550345826667,15,2,5.5,934,0,0,False
1,1,1,2,0,34,1,1,921,0,0,False
1,1.66666666666667,4.33333333333333,6,1.58496250072116,104.333333333333,3,13.6666666666667,609,0,0,False
1,137,137,274,0,2,1,13,608,0,0,False
1,7,7,14,0,1385,1,2,607,0,0,False
1,36.5555555555556,38.3333333333333,74.8888888888889,6.58030570050651,121.888888888889,9,15.8888888888889,606,0,0,False
1,1,3.5,4.5,1.00896095399863,2.5,2,8.5,605,0,0,False
1,1,1,2,0,0,1,13,604,0,0,False
1,1,1.5,2.5,1.32192809488736,2.5,2,8.5,603,0,0,False
1,1.5,2,3.5,1.51487367169703,2.5,2,8.5,602,0,0,False
1,1,2.5,3.5,1.01487367169703,2.5,2,8.5,601,0,0,False
1,1.5,2.5,4,1.20751874963942,2.5,2,8.5,600,0,0,False
1,1,1.5,2.5,1.32192809488736,2.5,2,8.5,599,0,0,False
1,1,1.5,2.5,1.32192809488736,2.5,2,8.5,598,0,0,False
1,2,2,4,0,0,1,13,597,0,0,False
1,1,1,2,0,0,1,13,596,0,0,False
1,3,3,6,0,0,1,13,595,0,0,False
1,1,1,2,0,0,1,13,594,0,0,False
1,2,2,4,0,0,1,13,593,0,0,False
1,2,2,4,0,0,1,13,592,0,0,False
1,2,2,4,0,0,1,13,591,0,0,False
1,2,2,4,0,0,1,13,590,0,0,False
1,3,3,6,0,0,1,13,589,0,0,False
1,2,2,4,0,0,1,13,588,0,0,False
1,2,2,4,0,0,1,13,587,0,0,False
1,2,2,4,0,0,1,13,586,0,0,False
1,2,2,4,0,0,1,13,585,0,0,False
1,6,6,12,0,0,1,13,584,0,0,False
1,13,13,26,0,0,1,13,583,0,0,False
1,8,8,16,0,0,1,13,582,0,0,False
1,2,2,4,0,3,1,13,581,0,0,False
1,7,7,14,0,0,1,13,580,0,0,False
1,2,2,4,0,0,1,13,579,0,0,False
1,4,4,8,0,0,1,13,578,0,0,False
1,18,18,36,0,0,1,13,577,0,0,False
1,1,1,2,0,0,1,13,576,0,0,False
1,1,1,2,0,0,1,13,575,0,0,False
1,1,1,2,0,0,1,13,574,0,0,False
1,7,7,14,0,0,1,13,573,0,0,False
1,1,1,2,0,0,1,13,572,0,0,False
1,1,1.5,2.5,1.32192809488736,0.5,2,8.5,571,0,0,False
1,7,7,14,0,0,1,13,570,0,0,False
1,1,1,2,0,0,1,13,569,0,0,False
1,1,1,2,0,0,1,13,568,0,0,False
1,2,2,4,0,0,1,13,567,0,0,False
1,1,1,2,0,0,1,13,566,0,0,False
1,10,10,20,0,0,1,13,565,0,0,False
1,1,1,2,0,0,1,13,564,0,0,False
1,2,2,4,0,0,1,13,563,0,0,False
1,5,5,10,0,0,1,13,562,0,0,False
1,11,11,22,0,0,1,13,561,0,0,False
1,4,4,8,0,0,1,13,560,0,0,False
1,2,2,4,0,0,1,13,559,0,0,False
1,3,3,6,0,0,1,13,558,0,0,False
1,15,15,30,0,0,1,13,557,0,0,False
1,1,1,2,0,0,1,13,556,0,0,False
1,2,2,4,0,0,1,13,555,0,0,False
1,2,2,4,0,0,1,13,554,0,0,False
1,5,5,10,0,0,1,13,553,0,0,False
1,2,2,4,0,0,1,13,552,0,0,False
1,2,2,4,0,0,1,13,551,0,0,False
1,2,2,4,0,0,1,13,550,0,0,False
1,20,20,40,0,0,1,13,549,0,0,False
1,5,5,10,0,0,1,13,548,0,0,False
1,1,1,2,0,0,1,13,547,0,0,False
1,4,4,8,0,0,1,13,546,0,0,False
1,27,27,54,0,0,1,13,545,0,0,False
1,26,26,52,0,0,1,13,544,0,0,False
1,10,10,20,0,0,1,13,543,0,0,False
1,24,24,48,0,0,1,13,542,0,0,False
1,7,7,14,0,0,1,13,541,0,0,False
1,4,4,8,0,0,1,13,540,0,0,False
1,4.75,4,8.75,2.06908518390448,0,4,2.5,64,0,0,False
1,9,1,10,2.11134050903391,176,4,3,63,43,0,False
1,2,2,4,0,1,1,16,81,0,0,False
1,10,0.5,10.5,1.51487367169703,307,2,6.5,920,0,0,False
1,3,0,3,0,333,1,6,933,0,0,False
1,1,6,7,0,17,1,7,919,0,0,False
